Order-Line,Order number,Line Number,Order title,Customer name,Account Manager,Sales Rep,Line Description,Product Name,Material,Material Category,Material Sub Category,Storage type,Amount,Amount Numeric,Unit cost,Extended cost,Width per print,Prints across,Machine name,Machine mode,GL Code,Cost Step,Current Step,Order Status,Batch Id,Cost Transaction Date,Cost Created By,Line Revenue,Tags,Line Tags,Com Message Text
F0008371-1,F0008371,1,Regular (F0008371),F. SCHUMACHER & CO - HUB,,,Pomegranate Botanical,Pomegranate Botanical  - 5010442 (Citron),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",201 Linear Feet,201,1.84,369.84,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2496578,8/19/2025,SARAH,,,10,
F0008675-1,F0008675,1,Regular (F0008675),F. SCHUMACHER & CO - HUB,,,Solandra Vine Sisal,Solandra Vine Sisal - 5013040 (Grey),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",165 Linear Feet,165,0.01,0.91,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2381500,7/11/2025,ADAM,,,8,
F0008679-1,F0008679,1,Regular (F0008679),F. SCHUMACHER & CO - HUB,,,Rolling Hills,Rolling Hills - 5012631 (Green),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",219 Linear Feet,219,1.84,402.96,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2446682,8/1/2025,SHELBY,,,10,
F0008773-1,F0008773,1,MTO (F0008773),F. SCHUMACHER & CO - MTO,,,Solandra Vine Sisal,Solandra Vine Sisal - 5013040 (Grey),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",4.4331 Linear Feet,4.4331,0.01,0.02,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2381420,7/11/2025,COCONNOR@FSCO.COM,,,8,
F0008857-1,F0008857,1,MTO (F0008857),F. SCHUMACHER & CO - MTO,,,Villa Panel,Villa Panel - 5009910 (Dove),"BNYNeuKaliss 60"" 315Y",BNY SUBSTRATES,PAPER,"60"" Roll",132 Linear Feet,132,1.19,157.08,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2399965,7/18/2025,XIACHEN,,,4,
F0008929-1,F0008929,1,MTO (F0008929),F. SCHUMACHER & CO - MTO,,,Villa Panel,Villa Panel - 5009910 (Dove),"BNYNeuKaliss 60"" 315Y",BNY SUBSTRATES,PAPER,"60"" Roll",228 Linear Feet,228,1.19,271.32,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2399967,7/18/2025,XIACHEN,,,4,
F0008990-1,F0008990,1,Regular (F0008990),F. SCHUMACHER & CO - HUB,,,Western Toile,Western Toile - 5016442 (Stone),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",210 Linear Feet,210,1.84,386.4,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2439413,7/31/2025,SARAH,,,10,
F0008992-1,F0008992,1,Regular (F0008992),F. SCHUMACHER & CO - HUB,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016962 (Indigo Palm Grove),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",51 Linear Feet,51,0.01,0.28,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2515393,8/25/2025,COCONNOR@FSCO.COM,,,8,
F0008994-1,F0008994,1,Regular (F0008994),F. SCHUMACHER & CO - HUB,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016960 (Chocolate Meets Tobacco),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",82.7751 Linear Feet,82.7751,0.01,0.46,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2599477,9/18/2025,JEANNE,,,8,
F0008996-1,F0008996,1,Regular (F0008996),F. SCHUMACHER & CO - HUB,,,Quill,Quill - 5015340 (Porcupine),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",3 Linear Feet,3,0.01,0.02,36 inches,1,XIA,300dpi,,Print,Invoiced,Invoiced,2677212,10/10/2025,COCONNOR@FSCO.COM,,,8,
F0009082-1,F0009082,1,MTO (F0009082),F. SCHUMACHER & CO - MTO,,,The Golden Age Panel Set,The Golden Age Panel Set - 5011090 (CyanMulti),"BNYNeuKaliss 60"" 315Y",BNY SUBSTRATES,PAPER,"60"" Roll",66.8934 Linear Feet,66.8934,1.19,79.6,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2402560,7/18/2025,COCONNOR@FSCO.COM,,,12,
F0009116-1,F0009116,1,Regular (F0009116),F. SCHUMACHER & CO - HUB,,,Sunlit Palm Sisal,Sunlit Palm Sisal  - 5012040 (Chambray),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",72 Linear Feet,72,0.01,0.4,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2456283,8/6/2025,COCONNOR@FSCO.COM,,,8,
F0009120-1,F0009120,1,MTO (F0009120),F. SCHUMACHER & CO - MTO,,,Las Colinas,Las Colinas - 5013981 (Blue),"BNYNeuKaliss 60"" 315Y",BNY SUBSTRATES,PAPER,"60"" Roll",93 Linear Feet,93,1.19,110.67,60 inches,1,XIA,300dpi,,Print,Invoiced,Invoiced,2398096,7/17/2025,COCONNOR@FSCO.COM,,,10,
F0009216-1,F0009216,1,MTO (F0009216),F. SCHUMACHER & CO - MTO,,,Agua De Coco,Agua De Coco - 5017240 (Palm Tree Green),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",12 Linear Feet,12,1.84,22.08,60 inches,1,Dakota Kai,300dpi,,Print,Invoiced,Invoiced,2446064,8/1/2025,SHELBY,,,10,
F0009282-1,F0009282,1,MTO (F0009282),F. SCHUMACHER & CO - MTO,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016961 (Daylight Evergreen),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",168 Linear Feet,168,0.01,0.93,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2370910,7/9/2025,JEANNE,,,8,
F0009293-1,F0009293,1,Regular (F0009293),F. SCHUMACHER & CO - HUB,,,JAMIE'S TROPHIES,JAMIE'S TROPHIES - 5017003 (CHARCOAL),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",3 Linear Feet,3,0.01,0.02,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2489504,8/15/2025,COCONNOR@FSCO.COM,,,10,
F0009358-1,F0009358,1,MTO (F0009358),F. SCHUMACHER & CO - MTO,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016961 (Daylight Evergreen),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",25.4331 Linear Feet,25.4331,0.01,0.14,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2370912,7/9/2025,JEANNE,,,8,
F0009366-1,F0009366,1,MTO (F0009366),F. SCHUMACHER & CO - MTO,,,Solandra Vine Sisal,Solandra Vine Sisal - 5013040 (Grey),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",144 Linear Feet,144,0.01,0.8,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2379892,7/11/2025,ADAM,,,8,
F0009367-1,F0009367,1,MTO (F0009367),F. SCHUMACHER & CO - MTO,,,Darsy Tree of Life Sisal,Darsy Tree of Life Sisal - 5015640 (Sepia),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",48 Linear Feet,48,0.01,0.27,36 inches,1,EMBER,300dpi,,Print,Invoiced,Invoiced,2482405,8/14/2025,SARAH,,,8,
F0009434-1,F0009434,1,MTO (F0009434),F. SCHUMACHER & CO - MTO,,,Pomegranate Botanical,Pomegranate Botanical  - 5010442 (Citron),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",123 Linear Feet,123,1.84,226.32,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2496580,8/19/2025,SARAH,,,10,
F0009496-1,F0009496,1,MTO (F0009496),F. SCHUMACHER & CO - MTO,,,Rolling Hills,Rolling Hills - 5012631 (Green),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,1.84,115.92,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2446684,8/1/2025,SHELBY,,,10,
F0009543-1,F0009543,1,Regular (F0009543),F. SCHUMACHER & CO - HUB,,,Burnett Sisal,Burnett Sisal - 5011670 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",21 Linear Feet,21,4.78,100.38,36 inches,1,XIA,300dpi,,Print,Invoiced,Invoiced,2712860,10/21/2025,JEANNE,,,8,
F0009766-1,F0009766,1,Regular (F0009766),F. SCHUMACHER & CO - HUB,,,Chuska Warp Print,Chuska Warp Print  - 5010871 (Pink&Orange),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",47.475 Linear Feet,47.475,1.84,87.35,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2599622,9/18/2025,XIACHEN,,,10,
F0009789-1,F0009789,1,MTO (F0009070) (F0009789),F. SCHUMACHER & CO - MTO,,,Campagne,Campagne  - 5010510 (Cadet&Citron),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,1.84,115.92,60 inches,1,XIA,300dpi,,Print,Invoiced,Invoiced,2456285,8/6/2025,COCONNOR@FSCO.COM,,,10,
F0009827-1,F0009827,1,MTO (F0009827),F. SCHUMACHER & CO - MTO,,,Sunlit Palm Sisal,Sunlit Palm Sisal  - 5012040 (Chambray),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",72 Linear Feet,72,0.01,0.4,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2429987,7/29/2025,COCONNOR@FSCO.COM,,,8,
F0009898-1,F0009898,1,MTO (F0009898),F. SCHUMACHER & CO - MTO,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016671 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",72 Linear Feet,72,0.01,0.4,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2460400,8/7/2025,SHELBY,,,8,
F0009938-1,F0009938,1,MTO (F0009938),F. SCHUMACHER & CO - MTO,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016962 (Indigo Palm Grove),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",3 Linear Feet,3,4.78,14.34,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2519402,8/26/2025,JEANNE,,,8,
F0009960-1,F0009960,1,MTO (F0009960),F. SCHUMACHER & CO - MTO,,,Burnett Sisal,Burnett Sisal - 5011670 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",51 Linear Feet,51,0.01,0.28,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2508875,8/21/2025,COCONNOR@FSCO.COM,,,8,
F0009972-1,F0009972,1,MTO (F0009972),F. SCHUMACHER & CO - MTO,,,Campagne,Campagne  - 5010510 (Cadet&Citron),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,1.84,115.92,60 inches,1,XIA,300dpi,,Print,Invoiced,Invoiced,2456293,8/6/2025,COCONNOR@FSCO.COM,,,10,
F0009988-1,F0009988,1,MTO (F0009988),F. SCHUMACHER & CO - MTO,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016961 (Daylight Evergreen),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",51 Linear Feet,51,4.78,243.78,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2532889,8/28/2025,JOE,,,8,
F0010033-1,F0010033,1,Regular (F0010033),F. SCHUMACHER & CO - HUB,,,Leonidis Stripe,Leonidis Stripe - 5016462 (Saffron),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",1110 Linear Feet,1110,1.84,2042.4,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2594332,9/17/2025,SREMSON@PARAMOUNTPRINTS.COM,,,10,
F0010034-1,F0010034,1,Regular (F0010034),F. SCHUMACHER & CO - HUB,,,Tendril Stripe Sisal,Tendril Stripe Sisal - 5015561 (Natural),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",18 Linear Feet,18,4.78,86.04,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2666127,10/8/2025,JEANNE,,,8,
F0010057-1,F0010057,1,Custom MTO (F0010057),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Madame De Pompadour Panel Set,Custom Madame De Pompadour Panel Set - 850071 (Blue),"BNYBaliHai 54"" 100Y",BNY SUBSTRATES,VINYL,"54"" Roll",48 Linear Feet,48,0.02,0.96,54 inches,1,Rhonda,300dpi,,Print,Invoiced,Invoiced,2538610,8/29/2025,SHELBY,,,8,
F0010094-1,F0010094,1,MTO (F0010094),F. SCHUMACHER & CO - MTO,,,Western Toile,Western Toile - 5016442 (Stone),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,1.84,115.92,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2442093,7/31/2025,COCONNOR@FSCO.COM,,,10,
F0010095-1,F0010095,1,MTO (F0010095),F. SCHUMACHER & CO - MTO,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016671 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",72 Linear Feet,72,0.01,0.4,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2468011,8/8/2025,COCONNOR@FSCO.COM,,,8,
F0010196-1,F0010196,1,MTO (F0010196),F. SCHUMACHER & CO - MTO,,,Matsudana,Matsudana  - 5011992 (Spice),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",33 Linear Feet,33,1.84,60.72,60 inches,1,Chyna,300dpi,,Print,Invoiced,Invoiced,2489719,8/15/2025,PKEEFER@FSCO.COM,,,10,
F0010283-1,F0010283,1,MTO (F0010283),F. SCHUMACHER & CO - MTO,,,Sequoia Stripe Sisal,Sequoia Stripe Sisal  - 5011810 (Russet),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",51 Linear Feet,51,0.01,0.28,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2552346,9/4/2025,JOE,,,8,
F0010307-1,F0010307,1,MTO (F0010307),F. SCHUMACHER & CO - MTO,,,Agua De Coco,Agua De Coco - 5017241 (Sunbleached Ochre),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,1.84,115.92,60 inches,1,Dakota Kai,300dpi,,Print,Invoiced,Invoiced,2625132,9/25/2025,COCONNOR@FSCO.COM,,,10,
F0010363-1,F0010363,1,GRASS (F0010363),Universal Converters & Importers,,,OKEAN,OKEAN,PARNAT4108RSP Angora,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",9 Linear Feet,9,7.7,69.3,36 inches,1,Flr-2 Table-4,Other,,Print,Invoiced,Invoiced,2538098,8/29/2025,RODNEY,,,"1,8",
F0010389-1,F0010389,1,Regular (F0010389),F. SCHUMACHER & CO - HUB,,,Sunlit Palm Sisal,Sunlit Palm Sisal  - 5012040 (Chambray),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",9 Linear Feet,9,0.01,0.05,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2575173,9/11/2025,JOE,,,8,
F0010413-1,F0010413,1,Regular (F0010413),F. SCHUMACHER & CO - HUB,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016671 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",12.5412 Linear Feet,12.5412,0.01,0.07,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2628119,9/26/2025,JEANNE,,,8,
F0010486-1,F0010486,1,Regular (F0007882) (F0010208) (F0010486),F. SCHUMACHER & CO - HUB,,,Sunlit Palm Sisal,Sunlit Palm Sisal  - 5012040 (Chambray),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",48 Linear Feet,48,0.01,0.27,36 inches,1,Rhonda,300dpi,,Print,Invoiced,Invoiced,2489489,8/15/2025,COCONNOR@FSCO.COM,,,8,
F0010528-1,F0010528,1,Regular (F0010528),F. SCHUMACHER & CO - HUB,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016670 (Marigold),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",96 Linear Feet,96,0.01,0.53,36 inches,1,XIA,300dpi,,Print,Invoiced,Invoiced,2650039,10/2/2025,COCONNOR@FSCO.COM,,,8,
F0010540-1,F0010540,1,Regular (F0010540),F. SCHUMACHER & CO - HUB,,,Leonidis Stripe,Leonidis Stripe - 5016460 (Blue),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",1110 Linear Feet,1110,1.84,2042.4,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2604045,9/19/2025,SARAH,,,10,
F0010605-1,F0010605,1,Regular (F0010605),Carleton V Ltd.,,,Puff,Puff - 3132W-2 (LapisBerry),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",80.475 Linear Feet,80.475,1.84,148.07,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2599620,9/18/2025,XIACHEN,,,10,
F0010639-1,F0010639,1,Custom MTO (F0010639),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Gambit Panel SKO,Custom Gambit Panel SKO - SKO850221 (Cocoa & Charcoal),"BNYDGC57-V2NW-BW 57"" 100Y",BNY SUBSTRATES,VINYL,"57"" Roll",3 Linear Feet,3,0.01,0.02,57 inches,1,Rhonda,300dpi,,Print,Invoiced,Invoiced,2562931,9/8/2025,SARAH,,,1,
F0010784-1,F0010784,1,Regular (F0007005) (F0010784),F. SCHUMACHER & CO - HUB,,,Giove,Giove - 5009460 (Emerald&Sapphire),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",285 Linear Feet,285,1.84,524.4,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2661073,10/7/2025,SARAH,,,10,
F0010799-1,F0010799,1,Custom MTO (F0010799),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Willa Check Small SKO,Custom Willa Check Small SKO - SKO850229 (Chambray),"BNYDGC57-V2NW-BW 57"" 100Y",BNY SUBSTRATES,VINYL,"57"" Roll",3 Linear Feet,3,0.01,0.02,57 inches,1,LASH,300dpi,,Print,Invoiced,Invoiced,2640233,9/30/2025,PKEEFER@FSCO.COM,,,1,
F0010838-1,F0010838,1,Regular (F0010838),F. SCHUMACHER & CO - HUB,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016960 (Chocolate Meets Tobacco),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",3 Linear Feet,3,4.78,14.34,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2710604,10/21/2025,JEANNE,,,8,
F0010882-1,F0010882,1,MTO (F0010882),F. SCHUMACHER & CO - MTO,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016670 (Marigold),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",51 Linear Feet,51,0.01,0.28,36 inches,1,XIA,300dpi,,Print,Invoiced,Invoiced,2629878,9/26/2025,JOE,,,8,
F0010895-1,F0010895,1,Custom MTO (F0010895),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom The Cloisters Panel Set,Custom The Cloisters Panel Set - 850228 (Soft Blue),"BNYDGC57-V2NW-BW 57"" 100Y",BNY SUBSTRATES,VINYL,"57"" Roll",90 Linear Feet,90,0.01,0.58,57 inches,1,LASH,300dpi,,Print,Invoiced,Invoiced,2643329,10/1/2025,XIACHEN,,,10,
F0010909-1,F0010909,1,MTO (F0010909),F. SCHUMACHER & CO - MTO,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016960 (Chocolate Meets Tobacco),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",91.7751 Linear Feet,91.7751,4.78,438.69,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2603988,9/19/2025,JEANNE,,,8,
F0010970-1,F0010970,1,MTO (F0010970),F. SCHUMACHER & CO - MTO,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016671 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",75 Linear Feet,75,4.78,358.5,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2618535,9/24/2025,JEANNE,,,8,
F0010993-1,F0010993,1,MTO (F0010993),F. SCHUMACHER & CO - MTO,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016671 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",12.5412 Linear Feet,12.5412,0.01,0.07,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2625263,9/25/2025,JEANNE,,,8,
F0011007-1,F0011007,1,MTO (F0011007),F. SCHUMACHER & CO - MTO,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016960 (Chocolate Meets Tobacco),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",55.9086 Linear Feet,55.9086,4.78,267.24,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2617971,9/24/2025,COCONNOR@FSCO.COM,,,8,
F0011010-1,F0011010,1,Custom MTO (F0011010),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Sunlit Palm Sisal SKO,Custom Sunlit Palm Sisal SKO - SKO850237 (Wheat),E019 Vinal Sisal,BNY SUBSTRATES,VINYL,"54"" Roll",3 Linear Feet,3,5.1,15.3,54 inches,1,Bianca,300dpi,,Print,Invoiced,Invoiced,2695080,10/16/2025,SHELBY,,,1,
F0011011-1,F0011011,1,MTO (F0011011),F. SCHUMACHER & CO - MTO,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016671 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",99 Linear Feet,99,4.78,473.22,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2623313,9/25/2025,JEANNE,,,8,
F0011053-1,F0011053,1,MTO (F0011053),F. SCHUMACHER & CO - MTO,,,Plates & Platters,Plates & Platters - 5010411 (Neutral),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",93 Linear Feet,93,1.84,171.12,60 inches,1,Sasha,4p,,Print,Invoiced,Invoiced,2638180,9/30/2025,XIACHEN,,,10,
F0011055-1,F0011055,1,MTO (F0011055),F. SCHUMACHER & CO - MTO,,,Tendril Stripe Sisal,Tendril Stripe Sisal - 5015561 (Natural),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",3 Linear Feet,3,4.78,14.34,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2652005,10/3/2025,JEANNE,,,8,
F0011079-1,F0011079,1,Hospitality (F0011079),F. SCHUMACHER & CO - HOSPITALITY,,,Burnett Sisal,Burnett Sisal - 5011670 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",82.7751 Linear Feet,82.7751,0.01,0.46,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2648195,10/2/2025,JEANNE,,,8,
F0011133-1,F0011133,1,MTO (F0011133),F. SCHUMACHER & CO - MTO,,,Matsudana,Matsudana  - 5011991 (Blue),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,1.84,115.92,60 inches,1,XIA,300dpi,,Print,Invoiced,Invoiced,2653744,10/3/2025,JOE,,,10,
F0011143-1,F0011143,1,MTO (F0011143),F. SCHUMACHER & CO - MTO,,,Chamba Crown Sisal,Chamba Crown Sisal - 5012282 (Blue),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",18 Linear Feet,18,0.01,0.1,36 inches,1,EMBER,300dpi,,Print,Invoiced,Invoiced,2642743,10/1/2025,JEANNE,,,8,
F0011144-1,F0011144,1,MTO (F0011144),F. SCHUMACHER & CO - MTO,,,Chamba Crown Sisal,Chamba Crown Sisal - 5012282 (Blue),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",243 Linear Feet,243,4.78,1161.54,36 inches,1,EMBER,300dpi,,Print,Invoiced,Invoiced,2637352,9/30/2025,JEANNE,,,8,
F0011176-1,F0011176,1,Regular (F0011176),F. SCHUMACHER & CO - MTO,,,Josephine Sisal,Josephine Sisal - 5016680 (Peacock),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",51 Linear Feet,51,4.78,243.78,36 inches,1,XIA,300dpi,,Print,Invoiced,Invoiced,2661118,10/7/2025,JEANNE,,,8,
F0011208-1,F0011208,1,MTO (F0011208),F. SCHUMACHER & CO - MTO,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016671 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",99 Linear Feet,99,0.01,0.55,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2630998,9/26/2025,COCONNOR@FSCO.COM,,,8,
F0011209-1,F0011209,1,MTO (F0011209),F. SCHUMACHER & CO - MTO,,,Baudin Butterfly Linen,Baudin Butterfly Linen - 5011832 (Natural),"BNYGreenland 54"" 50Y",BNY SUBSTRATES,PAPER,"54"" Roll",93 Linear Feet,93,0.02,1.91,54 inches,1,Bianca,300dpi,,Print,Invoiced,Invoiced,2671118,10/9/2025,SREMSON@PARAMOUNTPRINTS.COM,,,10,
F0011218-1,F0011218,1,MTO (F0011218),F. SCHUMACHER & CO - MTO,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016962 (Indigo Palm Grove),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",69 Linear Feet,69,0.01,0.38,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2642731,10/1/2025,JEANNE,,,8,
F0011220-1,F0011220,1,MTO (F0011220),F. SCHUMACHER & CO - MTO,,,A Palm Is A Palm Sisal,A Palm Is A Palm Sisal - 5016962 (Indigo Palm Grove),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",27 Linear Feet,27,0.01,0.15,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2642744,10/1/2025,JEANNE,,,8,
F0011228-1,F0011228,1,MTO (F0011228),F. SCHUMACHER & CO - MTO,,,Saranda Flower Sisal,Saranda Flower Sisal - 5016671 (Sky),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",84.4005 Linear Feet,84.4005,0.01,0.47,36 inches,1,Ruby,600dpi,,Print,Invoiced,Invoiced,2630999,9/26/2025,COCONNOR@FSCO.COM,,,8,
