PO Number,Line Number,Vendor name,Material,Storage,Unit Cost,Extended Cost,Vendor Sku,Description,Qty,Received Qty,Open Qty,Gl Code,Due date,Created by,Creation date,Last Updated By,Last Update Date,Invoice Number,Status,Source,Contract,Sales Order Status
50,16,"P+W International Co., Ltd.",PNW5004726 (Mauve),"36"" Roll - ROLL",4.65,2325,5004726,,500,0,500,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,17,"P+W International Co., Ltd.",PNW5004719 Mandarin,"36"" Roll - ROLL",4.65,3720,5004719,,800,0,800,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,18,"P+W International Co., Ltd.",PNW5004710 Sage,"36"" Roll - ROLL",4.65,2325,5004710,,500,0,500,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,19,"P+W International Co., Ltd.",PNW5004708 Celery,"36"" Roll - ROLL",4.65,2325,5004708,,500,0,500,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,20,"P+W International Co., Ltd.",PNW5004704 Patina,"36"" Roll - ROLL",4.65,2325,5004704,,500,0,500,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,21,"P+W International Co., Ltd.",PNW5004725 Caribbean,"36"" Roll - ROLL",4.65,2325,5004725,,500,0,500,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,22,"P+W International Co., Ltd.",PNW5004722 Indigo,"36"" Roll - ROLL",4.65,13950,5004722,,3000,0,3000,,12/8/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,23,"P+W International Co., Ltd.",PNW5004712 Peacock,"36"" Roll - ROLL",4.65,6975,5004712,,1500,0,1500,,12/8/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,24,"P+W International Co., Ltd.",PNW5004703 Mocha,"36"" Roll - ROLL",4.65,4650,5004703,,1000,0,1000,,12/8/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,25,"P+W International Co., Ltd.",PNW5004707 Nile,"36"" Roll - ROLL",4.65,2325,5004707,,500,0,500,,12/8/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,26,"P+W International Co., Ltd.",PNW5004717 Seaglass,"36"" Roll - ROLL",4.65,4650,5004717,,1000,0,1000,,12/8/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,27,"P+W International Co., Ltd.",PNW5004718 Haze,"36"" Roll - ROLL",4.65,2325,5004718,,500,0,500,,12/8/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
279,1,"P+W International Co., Ltd.",528940 FIDENZA GROUND (Natural),"36"" Roll - ROLL",0.99,198,528940,,200,0,200,,11/1/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Cancelled,Manual,,
249,18,"P+W International Co., Ltd.",PAR5007871 PLATINUM SHIMMER,"36"" Roll - ROLL",9.27,3708,5007871,,400,0,400,,9/10/2025,JMCDONOUGH2011@GMAIL.COM,6/12/2025,JMCDONOUGH2011@GMAIL.COM,9/5/2025,,Cancelled,Manual,,
312,1,"P+W International Co., Ltd.",5000761 Suwon Sisal (Champagne),"36"" Roll - ROLL",0.99,1584,,,1600,0,1600,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
312,3,"P+W International Co., Ltd.",Tonal Paperweave 5010290 (Ivory),"36"" Roll - ROLL",7.11,7110,,,1000,0,1000,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
312,4,"P+W International Co., Ltd.",Windowpane Embro. Sisal 5015201 (Java),"36"" Roll - ROLL",10.59,10590,,,1000,0,1000,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
312,5,"P+W International Co., Ltd.",BLONDE RAFFIA 5016510 (WHEAT),"36"" Roll - ROLL",10.26,5130,,,500,0,500,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
312,6,"P+W International Co., Ltd.",MUSA ABACA 5016870 (Ivory),"36"" Roll - ROLL",0.99,396,,,400,0,400,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
312,7,"P+W International Co., Ltd.",HARUKI SISAL 5016853 (NIGHT ON EARTH),"36"" Roll - ROLL",4.77,1908,,,400,0,400,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
311,1,"P+W International Co., Ltd.",PNW5010850 Sand,"36"" Roll - ROLL",4.77,9540,5010850,,2000,0,2000,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
311,2,"P+W International Co., Ltd.",PNW5010851 Petal,"36"" Roll - ROLL",4.77,4770,5010851,,1000,0,1000,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
311,3,"P+W International Co., Ltd.",PNW5010856 Mist,"36"" Roll - ROLL",4.77,1908,5010856,,400,0,400,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
295,1,"P+W International Co., Ltd.",Windowpane Embro. Sisal 5015200 (Navy),"36"" Roll - ROLL",10.59,8472,,,800,0,800,,12/31/2025,JMCDONOUGH2011@GMAIL.COM,8/13/2025,JMCDONOUGH2011@GMAIL.COM,8/14/2025,,Ready To Send,Manual,,
295,2,"P+W International Co., Ltd.",HARUKI SISAL 5016851 (GHOST RANCH),"36"" Roll - ROLL",4.77,1908,,,400,0,400,,12/31/2025,JMCDONOUGH2011@GMAIL.COM,8/13/2025,JMCDONOUGH2011@GMAIL.COM,8/14/2025,,Ready To Send,Manual,,
295,3,"P+W International Co., Ltd.",Tortola Linen PW 5011320 (Natural),"36"" Roll - ROLL",8.91,4009.5,,,450,0,450,,12/31/2025,JMCDONOUGH2011@GMAIL.COM,8/13/2025,JMCDONOUGH2011@GMAIL.COM,8/14/2025,,Ready To Send,Manual,,
295,4,"P+W International Co., Ltd.",MUSA ABACA 5016875 (Toffee),"36"" Roll - ROLL",9.42,3768,,,400,0,400,,12/31/2025,JMCDONOUGH2011@GMAIL.COM,8/13/2025,JMCDONOUGH2011@GMAIL.COM,8/14/2025,,Ready To Send,Manual,,
293,1,"P+W International Co., Ltd.",PNW5004716 Ivory,"36"" Roll - ROLL",4.77,19080,5004716,,4000,0,4000,,12/31/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,,Ready To Send,Manual,,
293,2,"P+W International Co., Ltd.",PNW5004700 Silver,"36"" Roll - ROLL",4.77,9540,5004700,,2000,0,2000,,12/31/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,,Ready To Send,Manual,,
293,3,"P+W International Co., Ltd.",PNW5004712 Peacock,"36"" Roll - ROLL",4.77,7155,5004712,,1500,0,1500,,12/31/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,,Ready To Send,Manual,,
293,5,"P+W International Co., Ltd.",PNW5008841 PAPERWEAVE (NATURAL),"36"" Roll - ROLL",5.46,2730,5008841,,500,0,500,,12/31/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,,Ready To Send,Manual,,
281,1,"P+W International Co., Ltd.",PNW5004716 Ivory,"36"" Roll - ROLL",4.77,28620,5004716,,6000,0,6000,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,2,"P+W International Co., Ltd.",PNW5004718 Haze,"36"" Roll - ROLL",4.77,11448,5004718,,2400,0,2400,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,3,"P+W International Co., Ltd.",PNW5010850 Sand,"36"" Roll - ROLL",4.77,3339,5010850,,700,0,700,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,4,"P+W International Co., Ltd.",PNW5004717 Seaglass,"36"" Roll - ROLL",4.77,3339,5004717,,700,0,700,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,5,"P+W International Co., Ltd.",PNW5010859 Blue Grey,"36"" Roll - ROLL",4.77,3100.5,5010859,,650,0,650,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,6,"P+W International Co., Ltd.",PNW5002195 Black,"36"" Roll - ROLL",4.77,2862,5002195,,600,0,600,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,7,"P+W International Co., Ltd.",PNW5002190 Paprika,"36"" Roll - ROLL",4.77,2862,5002190,,600,0,600,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,8,"P+W International Co., Ltd.",Kamiko Sisal 5006141 (lagoon),"36"" Roll - ROLL",6.72,4032,5006141,,600,0,600,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,9,"P+W International Co., Ltd.",PNW5004700 Silver,"36"" Roll - ROLL",4.77,2385,5004700,,500,0,500,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,10,"P+W International Co., Ltd.",PNW5002191 Aqua,"36"" Roll - ROLL",4.77,1908,5002191,,400,0,400,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,11,"P+W International Co., Ltd.",PNW5004728 Parchment,"36"" Roll - ROLL",4.65,1395,5004728,,300,0,300,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,13,"P+W International Co., Ltd.",PNW5010856 Mist,"36"" Roll - ROLL",4.77,954,5010856,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
281,14,"P+W International Co., Ltd.",PNW5004719 Mandarin,"36"" Roll - ROLL",4.77,954,5004719,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
279,2,"P+W International Co., Ltd.",Tonal Paperweave 5010291 (Natural),"36"" Roll - ROLL",7.11,6754.5,,,950,0,950,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,3,"P+W International Co., Ltd.",Sango Jute 5002120 (Natural),"36"" Roll - ROLL",5.16,6192,,,1200,0,1200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,4,"P+W International Co., Ltd.",Linen Gesso 5007803 (Blush),"36"" Roll - ROLL",8.64,6912,,,800,0,800,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,5,"P+W International Co., Ltd.",Dyed Raffia 5010341 (Blue),"36"" Roll - ROLL",11.88,4752,,,400,0,400,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,6,"P+W International Co., Ltd.",528942 FIDENZA GROUND (Straw),"36"" Roll - ROLL",9.99,3996,,,400,0,400,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,7,"P+W International Co., Ltd.",5003555 Linyi Embroidered Fret (Shimmer),"36"" Roll - ROLL",11.01,4404,5003555,,400,0,400,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,8,"P+W International Co., Ltd.",Open Paperweave 5010322 (Spruce),"36"" Roll - ROLL",7.11,2844,,,400,0,400,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,9,"P+W International Co., Ltd.",Tonal Paperweave 5010292 (Limestone),"36"" Roll - ROLL",7.11,2844,,,400,0,400,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,10,"P+W International Co., Ltd.",HARUKI SISAL 5016850 (36 HRS IN MARR),"36"" Roll - ROLL",4.77,1431,,,300,0,300,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,11,"P+W International Co., Ltd.",5006111 Stud Stripe (Natural/Bronze),"36"" Roll - ROLL",0.99,198,5006111,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,12,"P+W International Co., Ltd.",Metallized Flax 5010281 (Sage),"36"" Roll - ROLL",9.51,1902,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,13,"P+W International Co., Ltd.",Metallized Flax 5010282 (Brass),"36"" Roll - ROLL",9.51,1902,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,14,"P+W International Co., Ltd.",5003581 Adhafera Ground (Straw),"36"" Roll - ROLL",8.01,1602,5003581,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,15,"P+W International Co., Ltd.",5003551 Linyi Embroidered Fret (Celery),"36"" Roll - ROLL",10.59,2118,5003551,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,16,"P+W International Co., Ltd.",528940 FIDENZA GROUND (Natural),"36"" Roll - ROLL",9.99,1998,528940,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,17,"P+W International Co., Ltd.",528944 Bellezza Ground (Sand),"36"" Roll - ROLL",9.99,1998,528944,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,18,"P+W International Co., Ltd.",5003593 Linyi Ground (Linen),"36"" Roll - ROLL",4.77,954,5003593,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,19,"P+W International Co., Ltd.",5003594 Linyi Ground (Chestnut),"36"" Roll - ROLL",4.77,954,5003594,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
279,20,"P+W International Co., Ltd.",HARUKI SISAL 5016852 (TANLINES),"36"" Roll - ROLL",4.77,1669.5,,,350,0,350,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/30/2025,JMCDONOUGH2011@GMAIL.COM,8/22/2025,,Ready To Send,Manual,,
276,1,"P+W International Co., Ltd.",Linen Gesso 5007802 (Greige),"36"" Roll - ROLL",8.64,11232,,,1300,0,1300,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,2,"P+W International Co., Ltd.",Shaded Silk 5007862 (Thistle),"36"" Roll - ROLL",17.25,8280,,,480,0,480,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,3,"P+W International Co., Ltd.",Anodized Raffia 5007781 (Warm Silver),"36"" Roll - ROLL",13.11,24909,,,1900,0,1900,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,4,"P+W International Co., Ltd.",Tonal Paperweave 5010290 (Ivory),"36"" Roll - ROLL",7.11,4621.5,,,650,0,650,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,5,"P+W International Co., Ltd.",5006164 Harshaw Pinstripe Sisal (Smoke),"36"" Roll - ROLL",8.97,5382,5006164,,600,0,600,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,22,"P+W International Co., Ltd.",Metal Paperweave 5010313 (Green),"36"" Roll - ROLL",9.51,1902,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,24,"P+W International Co., Ltd.",Oxnard Paperweave 5011302 (Blue),"36"" Roll - ROLL",8.91,1782,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,25,"P+W International Co., Ltd.",Tortola Paperweave 5011250 (Blue),"36"" Roll - ROLL",8.91,1782,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,27,"P+W International Co., Ltd.",Open Linen Weave 5010300 (Silver),"36"" Roll - ROLL",10.71,2142,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,28,"P+W International Co., Ltd.",OPEN PW SHIMMER 5010331 (Copper),"36"" Roll - ROLL",7.11,1422,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,29,"P+W International Co., Ltd.",Metal Paperweave 5010310 (Charcoal),"36"" Roll - ROLL",9.51,1902,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,30,"P+W International Co., Ltd.",Linen & Paperweave 5010243 (Carbon),"36"" Roll - ROLL",9.51,1902,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,31,"P+W International Co., Ltd.",5006404 Zen Bamboo (ultramarine),"36"" Roll - ROLL",17.04,3408,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,32,"P+W International Co., Ltd.",Hemp Shimmer 5007874 (Gilt Shimmer),"36"" Roll - ROLL",9.27,1854,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
276,33,"P+W International Co., Ltd.",Tonal Paperweave 5010294 (Granite),"36"" Roll - ROLL",7.11,1422,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
247,1,"P+W International Co., Ltd.",PNW5004716 Ivory,"36"" Roll - ROLL",4.77,19080,5004716,,4000,0,4000,,12/1/2025,JMCDONOUGH2011@GMAIL.COM,6/11/2025,JMCDONOUGH2011@GMAIL.COM,8/28/2025,,Ready To Send,Manual,,
247,6,"P+W International Co., Ltd.",PNW5004729 Flax,"36"" Roll - ROLL",4.77,8109,5004729,,1700,0,1700,,12/1/2025,JMCDONOUGH2011@GMAIL.COM,6/11/2025,JMCDONOUGH2011@GMAIL.COM,8/28/2025,,Ready To Send,Manual,,
247,9,"P+W International Co., Ltd.",PNW5010853 Smoke,"36"" Roll - ROLL",4.77,4293,5010853,,900,0,900,,12/1/2025,JMCDONOUGH2011@GMAIL.COM,6/11/2025,JMCDONOUGH2011@GMAIL.COM,8/28/2025,,Ready To Send,Manual,,
247,11,"P+W International Co., Ltd.",PNW5004725 Caribbean,"36"" Roll - ROLL",4.77,2862,5004725,,600,0,600,,12/1/2025,JMCDONOUGH2011@GMAIL.COM,6/11/2025,JMCDONOUGH2011@GMAIL.COM,8/28/2025,,Ready To Send,Manual,,
247,12,"P+W International Co., Ltd.",PNW5004707 Nile,"36"" Roll - ROLL",4.77,2385,5004707,,500,0,500,,12/1/2025,JMCDONOUGH2011@GMAIL.COM,6/11/2025,JMCDONOUGH2011@GMAIL.COM,8/28/2025,,Ready To Send,Manual,,
247,13,"P+W International Co., Ltd.",PNW5004700 Silver,"36"" Roll - ROLL",4.77,2385,5004700,,500,0,500,,12/1/2025,JMCDONOUGH2011@GMAIL.COM,6/11/2025,JMCDONOUGH2011@GMAIL.COM,8/28/2025,,Ready To Send,Manual,,
